Text,Label
Hey Divya are we still meeting for lunch today network here is kinda bad will call once its better,0
running late stuck in traffic will reach conference room B by 11am See you soon drive safe Let s celebrate this weekend wth everyone from the group,0
CONGRATS Rahul Your number has won a washing machine worth Rs 10 000 Apply today zero paperwork instant approval click urgent payment fix com now,1
Attention Amit your Bank of Baroda KYC has expired and needs urgent update Hurry sale ends at midnight shop nw www freegift offer net No experience needed just click clickhere reward com to start earning immediately,1
congrats on the new job Sanjay so proud of u i missed last 10 mins class sry buddy,0
ALERT Unusual activity detected on your card ending 8823 Hurry sale ends at midnight shop now clickhere reward com,1
teh electrician fixed the fan finally took him like 2 hrs tho lol we shud def celebrate somewhere nice in hours i missed last 10 mins of class sry team,0
Your PayPal wallet has been credited with Rs 1 500 cashback claim now No credit check required apply at clickhere reward com before the offer ends,1
Rahul I ll be home late tomorrow don t wait up,0
CONGRATULATIONS Sonia You have WON a lottery of Rs 499 Please update ur KYC immediately at http win big prize co otherwise account will be suspended,1
pls dont forget to bring the charger this weekend mine broke all good nw fan works perfectly fine Love you see in morning Anjali,0
Thanks for helping me move last weekend really appreciate it buddy Let know if teh plan changes otherwise see you this at 11am don t be late time Vikram is already there,0
Amazing weight loss pill Lose 10kg in 7 days GUARANTEED Click cashback portal co to meet them right away don t miss out,1
Your appointment with Dr Sharma is confirmed for 7pm today i have some updates to share abt teh project timeline,0
Dear Winner you are selected for a FREE washing machine Order now at secure kyc update com and get 50 off limited stock only Pay Rs 2 500 customs handling fee clickhere reward to release your parcel Hurry click center 247 before someone else claims this,1
omg i totally forgot ur bday yesterday im so sry bro See you soon drive safe,0
Claim your free laptop voucher now only 3 left Please update KYC immediately at http win big prize co otherwise account will be suspended just whatsapp us on secure com to start limited seats,1
lets meet at office around 10am i have some updates to share Also check if we need bread and butter too,0
hey yaar wyd tonite thinking of watchin a movie at my place lmk if ur free around 9am otherwise no worries,0
Thanks for helping me move last weekend really appreciate it bro Should be done by evening will confirm once ready See you soon drive safe,0
running late stuck in traffic will reach the cafe near college by 10am Sorry for trouble make it up to you this Friday Let me know if plan changes otherwise see tomorrow at noon,0
Dear customer ur SBI account will be blocked within 24 hours Pay Rs 199 customs handling fee at secure kyc update com to release your parcel,1
Your Flipkart wallet has been credited with Rs 25 000 cashback claim now Please update KYC immediately at reward center 247 com otherwise account will be suspended Confirm identity http win big prize co or locked,1
Happy birthday Meera Hope you have an amazing day Thanks a ton re lifesaver Sanjay,0
Meet local people near you tonight 100 free signup Sign up at cashback portal co no strings attached start chatting,1
congrats on teh new job Kavita so proud of u just double checking before I head out the door,0
Hot singles near your area are waiting to chat with you RIGHT NOW Apply today zero paperwork instant approval click cashback portal co Claim instantly by clicking clickhere reward com Update payment info at secure kyc within 24 hours avoid cancellation,1
Attention Arjun your Citibank KYC has expired and needs urgent update Verify details immediately at payment fix com or lose access permanently,1
Can you review the attached document before 7pm next Monday i missed last 10 mins of class sry Anjali,0
URGENT Your HDFC account has been suspended due to suspicious activity Reply YES now or visit payment fix com claim before the offer closes Verify avoid suspension of card clickhere reward,1
Happy birthday Anjali Hope u have an amazing day Will call you once I land keep your phone on,0
omg i totally forgot ur bday yesterday im so sry Neha Let s grab coffee soon to catch up properly,0
Your appointment with Dr Sharma is confirmed for 7pm next Monday lets hang out tonight to make up it my treat,0
The flight got delayed by 2 hours landing around 5pm now i have some updates to share abt project timeline,0
lets meet at railway station around 7pm i have some updates to share Is the leak fixed now or still dripping a bit,0
Hey Aditya sending u the notes frm todays class chek ur email Is leak fixed now or still dripping a bit i missed last 10 mins of sry Neha,0
hey just landed safely will msg u once i reach teh hotel don t be late this time Amit is already there,0
dad don t forget we have the railway station booking tonight Is leak fixed now or still dripping a bit,0
Hot singles near your area are waiting to chat with you RIGHT NOW No credit check required apply at myaccount secure login net before the offer ends Just pay a small processing fee of Rs 999 unlock this Click clickhere reward com claim prize it expires tomorrow,1
CONGRATULATIONS mom You have WON a lottery of Rs 8 999 just click verify account now in nd ur number to get it b4 offer ends this weekend,1
You ve been chosen for a cash reward of Rs 999 Reply YES now or visit http win big prize co to claim before the offer closes,1
Amazing weight loss pill Lose 10kg in 7 days GUARANTEED Sign up free at cashback portal co no strings attached start chatting tonight,1
Claim your free smartwatch voucher now only 3 left No credit check required apply at clickhere reward com b4 the offer ends Verify to avoid suspension of card Hurry sale midnight shop bit ly,1
ur PayPal package could not be delivered Update your payment info at verify account now in within 24 hours to avoid cancellation Apply today zero paperwork instant approval click Confirm identity reward center 247 com or will locked,1
Reminder Team meeting scheduled for 11am in your place we shud def celebrate somewhere nice today,0
Happy birthday yaar Hope you have an amazing day The client seemed really impressed with our proposal,0
Hey Rohit are we still meeting for lunch in 2 hours Should be done by evening will confirm once ready Let me know if the plan changes otherwise see you next Monday at 4 45pm,0
ur appointment with Dr Sharma is confirmed for 7pm next Monday Also check if we need bread and butter too,0
Dear customer your SBI account will be blocked within 24 hours Send address and a small courier fee to secure kyc update com receive it,1
CONGRATS Sonia Your number has won a iPhone 15 Pro worth Rs 650 Hurry click www freegift offer net before someone else claims this reward Verify nw to avoid suspension of card clickhere com,1
Sorry for the late reply been super busy with exams this week Is leak fixed now or still dripping a bit,0
pls dont forget to bring teh charger this weekend mine broke Also check if we need bread and butter too Let me know the plan changes otherwise see you today at 8 15am,0
FINAL NOTICE Your PayPal subscription will be cancelled unless you act now plz send Rs 75 000 urgently to this account urgent payment fix com return asap ok address and a small courier fee myaccount secure login net receive it Reply YES or visit www freegift offer claim before the closes,1
Hey ma am are we still meeting for lunch tonight Take your time no pressure whenever you re free Let me know if the plan changes otherwise see this weekend at 7pm,0
Reminder Team meeting scheduled for noon in the mall Let me know if you have any questions about numbers plan changes otherwise see tomorrow at 11am,0
Job alert earn Rs 650 week frm home no skils needd Update billing info at bit ly claim reward immediately to avoid service loss,1
Get RICH fast Invest just Rs 300 today and double ur money in 24 hours call 5544 now before it expires this weekend,1
URGENT Your Axis Bank account has been suspended due to suspicious activity Hurry click secure kyc update com before someone else claims this reward Verify now avoid suspension of card clickhere payment info at bit ly claim within 24 hours cancellation,1
CONGRATS Sonia Your number has won a smartwatch worth Rs 5 000 plz send 300 urgently to this account secure kyc update com will return asap ok,1
Aditya I ll be home late tomorrow don t wait up Is teh leak fixed now or still dripping a bit,0
Happy birthday Neha Hope you have an amazing day Take your time no pressure whenever re free i missed the last 10 mins of class sry mom,0
CONGRATULATIONS Arjun You have WON a lottery of Rs 300 Hurry sale ends at midnight shop now http win big prize co No credit check required apply cashback portal b4 the offer Claim your instantly by clicking today,1
We noticed an unusual login attempt to ur FedEx account Click www freegift offer net meet them right away don t miss out bit ly claim reward,1
Happy birthday team Hope u have an amazing day Need it by this weekend if possible no rush though,0
bro don t forget we have teh office booking tonight,0
CONGRATULATIONS Rohit You have WON a lottery of Rs 499 Click clickhere reward com now to claim your prize before it expires tonight bit ly receive refund instantly into account,1
lets meet at railway station around 5pm i have some updates to share,0
can u send me teh pdf frm yesterdays lecture i missed the last part Take your time no pressure whenever you re free,0
FREE recharge of Rs 75 000 waiting for u Use promo code SAVE5544 at checkout valid only tonight Limited slots left hurry up and act today,1
The flight got delayed by 2 hours landing around 6 30pm now network here is kinda bad will call once its better,0
lets meet at the clinic around noon i have some updates to share Will call you once land keep your phone on,0
Happy birthday boss Hope u have an amazing day Thanks a ton you re lifesaver Karan,0
WINNER u have been randomly selected to receive a washing machine Hurry click cashback portal co before someone else claims this reward just clickhere com nd verify ur number get it b4 offer ends next Monday whatsapp us on http win big prize start immediately limited seats,1
running late stuck in traffic will reach conference room B by 7pm sry for teh delay boss is crazy today,0
Your DHL Courier wallet has been credited with Rs 25 000 cashback claim now Use promo code SAVE2201 at checkout valid only this Friday Confirm shipping details http win big prize co within 12 hours to,1
Hi ma am just checking in did you finish the report I sent last week lmk if ur free around 7pm otherwise no worries,0
running late stuck in traffic will reach teh clinic by 4 45pm i missed the last 10 mins of class sry Anjali,0
We noticed an unusual login attempt to your Netflix account Order now at verify in and get 50 off limited stock only Visit the nearest branch or secure kyc update com within 48 hrs avoid deactivation Click www freegift offer net meet them right away don t miss out,1
teh flight got delayed by 2 hours landing around 7pm now Need it next Monday if possible no rush though See you soon drive safe,0
Reminder Team meeting scheduled 4 10am in the clinic,0
Limited time offer Buy 1 get 3 FREE on all gaming console purchases Hurry sale ends at midnight shop now secure kyc update com No credit check required apply myaccount login net before the,1
Work from home and earn Rs 50 000 per day GUARANTEED Reply YES now or visit verify account in to claim before the offer closes,1
You are pre approved for a credit card with Rs 5 000 limit No experience needed just click secure kyc update com to start earning immediately Limited slots left hurry up and act tonight billing info at verify account now in avoid service loss,1
Please find attached the invoice for last month s services Also check if we need bread and butter too Should be done by evening will confirm once ready,0
FREE recharge of Rs 300 waiting for u Verify your details immediately at secure kyc update com or lose access permanently Confirm shipping clickhere reward within 12 hours to claim Please http win big prize co otherwise account will be suspended,1
Hey Aditya forgot to ask did teh plumber come by yesterday,0
Work from home and earn Rs 199 per day GUARANTEED Update your payment info at secure kyc com within 24 hours to avoid cancellation Just pay a small processing fee of 300 unlock this offer Hurry sale ends midnight shop now http win big prize co,1
Can you review the attached document before 8 15am this Friday,0
Thanks for helping me move last weekend really appreciate it Arjun i missed teh 10 mins of class sry dad,0
Claim your free laptop voucher nw only 3 left Update billing info at cashback portal co immediately to avoid service loss,1
Happy birthday Vikram Hope you have an amazing day Let me know if any questions about the numbers,0
Hi Meera just checking in did you finish the report I sent last week Let me know if plan changes otherwise see tomorrow at 7pm Please bring ur laptops and project files,0
Amazing weight loss pill Lose 10kg in 7 days GUARANTEED Confirm shipping details at www freegift offer net within 12 hours to claim Hurry click verify account now before someone else claims this reward,1
Sorry for the late reply been super busy with exams this week we shud def celebrate somewhere nice next Monday,0
Hot singles near your area are waiting to chat with you RIGHT NOW Click cashback portal co meet them away don t miss out,1
Hot singles near your area are waiting to chat with you RIGHT NOW Order at cashback portal co and get 50 off limited stock only,1
Attention boss your HDFC KYC has expired and needs urgent update billing info at secure com immediately to avoid service loss payment bit ly claim reward within 24 hours cancellation,1
Job alert earn Rs 10 000 week frm home no skils needd Hurry click bit ly claim reward before someone else claims this center 247 com Apply today zero paperwork instant approval cashback portal co nw,1
Can we reschedule our call to 8 15am Something urgent came up See you soon drive safe,0
Sorry for the late reply been super busy with exams this week Thanks a ton you re lifesaver Amit Please bring ur laptops and project files,0
Dear Winner you are selected for a FREE gaming console just whatsapp us on bit ly claim reward to start immediately limited seats Click www freegift offer net receive your refund instantly into account,1
Hi Pooja just checking in did you finish the report I sent last week,0
Can you pick up milk and eggs on your way back home Thanks a ton re lifesaver Divya The client seemed really impressed with our proposal,0
lets meet at office around 4 45pm i have some updates to share,0
Dear customer ur Kotak Mahindra account will be blocked within 24 hours Limited slots left hurry up and act in 2,1
Loved the movie last night we should go again tomorrow Is leak fixed nw or still dripping a bit,0
CONGRATULATIONS buddy You have WON a lottery of Rs 650 Claim your cashback instantly by clicking portal co today,1
Limited time offer Buy 1 get 3 FREE on all smartwatch purchases Please update your KYC immediately at myaccount secure login net otherwise account will be suspended Hurry click cashback portal co before someone else claims this reward If wasn t you urgent payment fix com,1
Your Apple wallet has been credited with Rs 75 000 cashback claim nw Click verify account now in to prize before it expires this weekend,1
Hey Rahul sending u the notes frm todays class chek ur email just double checking b4 I head out door,0
URGENT Your Bank of Baroda account has been suspended due to suspicious activity just whatsapp us on verify nw in start immediately limited seats,1
omg i totally forgot ur bday yesterday im so sry Aditya,0
Thanks for helping me move last weekend really appreciate it Amit kinda messy tho lol hope still makes sense,0
Dear customer your Bank of Baroda account will be blocked within 24 hours Apply today zero paperwork instant approval click reward center 247 com now Confirm shipping details at verify in 12 to claim,1
Can we reschedule our call to 3pm Something urgent came up,0
Limited time offer Buy 1 get 3 FREE on all smartwatch purchases Order now at myaccount secure login net and 50 off stock only Verify your details immediately bit ly claim reward or lose access permanently Hurry sale ends midnight shop http win big prize co,1
WINNER You have been randomly selected to receive a laptop No experience needed just click http win big prize co start earning immediately pay small processing fee of Rs 50 000 unlock this offer Sign up free at myaccount secure login net strings attached chatting tonight,1
Hot singles near your area are waiting to chat with you RIGHT NOW No experience needed just click www freegift offer net start earning immediately Update billing info at myaccount secure login avoid service loss,1
ur appointment with Dr Sharma is confirmed for 7pm tonight we shud def celebrate somewhere nice today,0
can u send me the pdf frm yesterdays lecture i missed last part all good now fan works perfectly fine mine broke and need to charge my laptop asap,0
This is ur last chance to claim PayPal insurance bonus of Rs 999 No credit check required apply now at cashback portal co b4 the offer ends,1
Attention Neha your HDFC KYC has expired and needs urgent update Use promo code SAVE9087 at checkout valid only this Friday,1
hey Neha i m stuck in your place lost my wallet plz help urgently just whatsapp us on urgent payment fix com to start immediately limited seats,1
Your income tax refund of Rs 2 500 is pending Sanjay Use promo code SAVE1122 at checkout valid only today Send address and a small courier fee to verify account now in receive it Click myaccount secure login net meet them right away don t miss out,1
Your appointment with Dr Sharma is confirmed for 3pm today Love you see in the morning boss sry delay traffic crazy,0
Please find attached the invoice for last month s services mine broke and i need to charge my laptop asap,0
Reminder Team meeting scheduled for 10am in railway station Love you see the morning Pooja,0
Your appointment with Dr Sharma is confirmed for 6 30pm in 2 hours Love you see the morning Sonia,0
Work from home and earn Rs 999 per day GUARANTEED Click bit ly claim reward to meet them right away don t miss out your cashback instantly by clicking http win big prize co today Use promo code SAVE1122 at checkout valid only tonight,1
Hi Arjun just checking in did u finish the report I sent last week,0
Can you review the attached document before 6 30pm this Friday kinda messy tho lol hope it still makes sense,0
pls dont forget to bring the charger next Monday mine broke and i need charge my laptop asap,0
Your income tax refund of Rs 300 is pending Anjali Hurry sale ends at midnight shop now www freegift offer net,1
Neha I ll be home late in 2 hours don t wait up See u soon drive safe,0
ur PayPal package could not be delivered If this wasn t you secure your account immediately at bit ly claim reward Please update KYC center 247 com otherwise will suspended,1
congrats on teh new job bro so proud of u See you soon drive safe,0
Amit I ll be home late tonight don t wait up have some updates to share abt the project timeline we shud def celebrate somewhere nice today,0
hey just landed safely will msg u once i reach the hotel Let me know if plan changes otherwise see you this weekend at 7pm s grab coffee soon to catch up properly,0
Hi yaar just checking in did you finish the report I sent last week See soon drive safe Need it by next Monday if possible no rush though,0
Amazing weight loss pill Lose 10kg in 7 days GUARANTEED Update billing info at http win big prize co immediately to avoid service,1
Just a heads up teh wifi guy is coming around 3pm to fix the router,0
dad I ll be home late today don t wait up We should invite Rahul as well this time,0
CONGRATS ma am Your number has won a laptop worth Rs 89 Sign up free at cashback portal co no strings attached start chatting tonight,1
Get RICH fast Invest just Rs 650 today and double your money in 24 hours Visit the nearest branch or clickhere reward com within 48 hrs to avoid deactivation whatsapp us on www freegift offer net start immediately limited seats Send address a small courier fee secure kyc update receive it,1
hey buddy i m stuck in railway station lost my wallet plz help urgently Verify your details immediately at clickhere reward com or lose access permanently No experience needed just click account now to start earning,1
You are pre approved for a credit card with Rs 1 00 000 limit No experience needed just click clickhere reward com to start earning immediately Limited slots left hurry up and act next Monday bit ly claim receive your refund instantly into account,1
hey Arjun i m stuck in office lost my wallet plz help urgently Click reward center 247 com to receive your refund instantly into account Hurry sale ends at midnight shop now verify,1
This is ur last chance to claim Google Pay insurance bonus of Rs 1 500 No experience needed just click verify account now in start earning immediately urgent payment fix com Visit the nearest branch or bit ly reward within 48 hrs avoid deactivation,1
Hey Meera forgot to ask did the plumber come by yesterday Will call you once I land keep your phone on,0
Your Flipkart package could not be delivered Please update KYC immediately at myaccount secure login net otherwise account will suspended,1
hey Sonia wyd tonite thinking of watchin a movie at my place Let me know if teh plan changes otherwise see you tonight 11am,0
Your PhonePe package could not be delivered Order now at secure kyc update com and get 50 off limited stock only Confirm shipping details myaccount login net within 12 hours to claim,1
URGENT Your HDFC account has been suspended due to suspicious activity Update payment info at secure kyc com within 24 hours avoid cancellation Verify now suspension of card http win big prize co,1
Act NOW Your FedEx payment has FAILED Pay Rs 45 customs handling fee at verify account in to release parcel Limited slots left hurry up and this weekend 12 499 http win big prize co,1
Can we reschedule our call to 6 30pm Something urgent came up i missed teh last 10 mins of class sry bro,0
Happy birthday team Hope you have an amazing day we shud def celebrate somewhere nice this weekend,0
FINAL NOTICE Your Google Pay subscription will be cancelled unless you act now Verify to avoid suspension of card http win big prize co,1
the electrician fixed fan finally took him like 2 hrs tho lol just double checking b4 I head out door Love you see in morning dad,0
Work from home and earn Rs 50 000 per day GUARANTEED Confirm shipping details at myaccount secure login net within 12 hours to claim,1
Work from home and earn Rs 45 per day GUARANTEED plz send 75 000 urgently to this account urgent payment fix com will return asap ok Verify now avoid suspension of your card secure kyc update Please immediately at otherwise be suspended,1
Job alert earn Rs 150 week frm home no skils needd Click reward center 247 com to receive your refund instantly into account Verify now avoid suspension of card bit ly claim,1
Hey Amit are we still meeting 4 lunch tonight,0
Dear customer your Axis Bank account will be blocked within 24 hours Update billing info at bit ly claim reward immediately to avoid service loss,1
WINNER You have been randomly selected to receive a iPhone 15 Pro Click http win big prize co now claim your before it expires in 2 hours If this wasn t secure account immediately at bit ly reward Verify avoid suspension of card,1
CONGRATULATIONS Sanjay u have WON a lottery of Rs 999 Claim your cashback instantly by clicking reward center 247 com today plz send 25 000 urgently to this account http win big prize co will return asap ok,1
SECURITY ALERT Someone tried to access your account from a new device Please update KYC immediately at verify now in otherwise will be suspended,1
hey dad i m stuck in office lost my wallet plz help urgently Limited slots left hurry up and act next Monday Apply today zero paperwork instant approval click bit ly claim reward now,1
Hey Vikram forgot to ask did the plumber come by yesterday Sorry for trouble will make it up you this Friday,0
Meet local people near you tonight 100 free signup Click clickhere reward com to receive your refund instantly into account Update billing info at immediately avoid service loss Use promo code SAVE3390 checkout valid only tmrw,1
CONGRATS mom Your number has won a gaming console worth Rs 50 000 Click verify account nw in to receive refund instantly into Use promo code SAVE6612 at checkout valid only tonight,1
Dear Winner you are selected for a FREE iPhone 15 Pro Visit the nearest branch or bit ly claim reward within 48 hrs to avoid deactivation plz send Rs 12 499 urgently this account urgent payment fix com will return asap ok,1
Your appointment with Dr Sharma is confirmed for noon this weekend Need it by today if possible no rush though,0
Limited time offer Buy 1 get 3 FREE on all gaming console purchases Please update your KYC immediately at clickhere reward com otherwise account will be suspended,1
running late stuck in traffic will reach the gym by 3pm all good nw fan works perfectly fine,0
Dear customer your PNB account will be blocked within 24 hours Pay Rs 2 500 customs handling fee at secure kyc update com to release parcel Confirm identity nw or locked Limited slots left hurry up and act this weekend,1
Hi Priya just checking in did u finish the report I sent last week Will call you once land keep your phone on Also check if we need bread and butter too,0
The flight got delayed by 2 hours landing around 10am now Will call you once I land keep your phone on missed last 10 mins of class sry Sonia,0
Dear customer your Citibank account will be blocked within 24 hours just click secure kyc update com nd verify ur number to get it b4 offer ends in 2 cashback portal co now claim prize before expires tomorrow,1
hey Meera i m stuck in conference room B lost my wallet plz help urgently No experience needed just click http win big prize co to start earning immediately Verify nw avoid suspension of your card cashback portal,1
Can you review the attached document before 5pm this weekend Is leak fixed now or still dripping a bit Will call once I land keep your phone on,0
Hot singles near your area are waiting to chat with you RIGHT NOW No experience needed just click urgent payment fix com start earning immediately credit check required apply at www freegift offer net before the ends,1
Can we reschedule our call to 7pm Something urgent came up Should be done by evening will confirm once ready,0
Can you pick up milk and eggs on your way back home See soon drive safe,0
Hey ma am forgot to ask did teh plumber come by yesterday Please arrive 10 minutes early for the paperwork,0
Your loan of Rs 1 00 000 has been APPROVED Please update KYC immediately at clickhere reward com otherwise account will be suspended Click secure now to claim prize b4 it expires tonight,1
Dear Winner you are selected for a FREE gaming console Just pay small processing fee of Rs 75 000 to unlock this offer Visit the nearest branch or www freegift net within 48 hrs avoid deactivation,1
can u send me the pdf frm yesterdays lecture i missed last part 10 mins of class sry bro,0
Get RICH fast Invest just Rs 8 999 today and double your money in 24 hours No credit check required apply now at cashback portal co before the offer ends,1
Dear Winner you are selected for a FREE iPhone 15 Pro Update billing info at myaccount secure login net immediately to avoid service loss,1
Loved the movie last night we should go again next Monday don t be late this time Sonia is already there Also check if need bread and butter too,0
Your appointment with Dr Sharma is confirmed for 4 45pm this Friday network here kinda bad will call once its better See you soon drive safe,0
You ve been chosen for a cash reward of Rs 75 000 Sign up free at myaccount secure login net no strings attached start chatting tonight,1
Claim your free vacation package to Goa voucher now only 3 left Click cashback portal co receive refund instantly into account,1
Great job on the presentation tmrw client seemed impressed lets hang out today to make up for it my treat,0
CONGRATS dad Your number has won a gaming console worth Rs 2 500 Please update KYC immediately at clickhere reward com otherwise account will be suspended,1
Your PayPal package could not be delivered Hurry click urgent payment fix com before someone else claims this reward,1
omg i totally forgot ur bday yesterday im so sry Sonia network here is kinda bad will call once its better Let me know if u have any questions about the numbers,0
Can you pick up milk and eggs on your way back home Let s celebrate this weekend with everyone from the group,0
Act NOW Your Amazon payment has FAILED just click myaccount secure login net nd verify ur number to get it b4 offer ends tonight,1
Your Microsoft wallet has been credited wth Rs 1 500 cashback claim now Click http win big prize co to receive refund instantly into account,1
pls dont forget to bring the charger today mine broke i missed last 10 mins of class sry Arjun don t be late this time mom is already there,0
Work from home and earn Rs 5 000 per day GUARANTEED Claim your cashback instantly by clicking http win big prize co today,1
omg i totally forgot ur bday yesterday im so sry Vikram Let me know if you have any questions about the numbers,0
URGENT Your Bank of Baroda account has been suspended due to suspicious activity just whatsapp us on verify nw in start immediately limited seats Click www freegift offer net now claim prize before it expires tonight,1
Sorry for the late reply been super busy with exams this week Please bring your laptops and project files,0
Thanks 4 helping me move last weekend really appreciate it Sonia,0
Meet local people near you tonight 100 free signup Order nw at www freegift offer net and get 50 off limited stock only,1
Hi mom just checking in did you finish the report I sent last week don t be late this time Amit is already there,0
You ve been chosen for a cash reward of Rs 50 000 Pay 199 customs handling fee at center 247 com to release your parcel Sign up free bit ly claim no strings attached start chatting tonight,1
The flight got delayed by 2 hours landing around 8 15am nw Should be done evening will confirm once ready,0
the electrician fixed fan finally took him like 2 hrs tho lol Take your time no pressure whenever you re free Let me know if plan changes otherwise see this Friday at 6 30pm,0
Amazing weight loss pill Lose 10kg in 7 days GUARANTEED Pay Rs 25 000 customs handling fee at bit ly claim reward to release ur parcel Sign up free secure kyc update com no strings attached start chatting tonight,1
Attention dad your PNB KYC has expired and needs urgent update payment info at bit ly claim reward within 24 hours to avoid cancellation,1
Your loan of Rs 75 000 has been APPROVED Use promo code SAVE3390 at checkout valid only next Monday,1
Claim your free gift card voucher now only 3 left Send address and a small courier fee to urgent payment fix com receive it plz Rs 45 urgently this account will return asap ok,1
Mom said dinner will be ready by 6 30pm come home soon The client seemed really impressed wth our proposal,0
Please find attached the invoice for last month s services lmk if ur free around noon otherwise no worries,0
congrats on the new job Rahul so proud of u kinda messy tho lol hope it still makes sense,0
Can we reschedule our call to 6 30pm Something urgent came up all good now fan works perfectly fine Love you see in teh morning ma am,0
teh electrician fixed the fan finally took him like 2 hrs tho lol mine broke and i need to charge my laptop asap missed last 10 mins of class sry Sanjay,0
Amazing weight loss pill Lose 10kg in 7 days GUARANTEED plz send Rs 12 499 urgently to this account cashback portal co will return asap ok,1
URGENT Your ICICI account has been suspended due to suspicious activity Click clickhere reward com now claim prize before it expires next Monday www freegift offer net today Order at bit ly and get 50 off limited stock only,1
Great job on the presentation this Friday client seemed impressed really wth our proposal Let s grab coffee soon to catch up properly,0
Can we reschedule our call to 6 30pm Something urgent came up Also check if need bread and butter too,0
URGENT Your Kotak Mahindra account has been suspended due to suspicious activity Please update KYC immediately at www freegift offer net otherwise will be,1
omg i totally forgot ur bday yesterday im so sry Pooja,0
ur income tax refund of Rs 8 999 is pending mom Click www freegift offer net now to claim your prize before it expires next Monday,1
Can we reschedule our call to 6 30pm Something urgent came up just double checking before I head out the door Let s grab coffee soon catch properly,0
Quick question Pooja is the office meeting still on for 4 45pm kinda messy tho lol hope it makes sense,0
Your loan of Rs 2 500 has been APPROVED Limited slots left hurry up and act tomorrow Pay 650 customs handling fee at http win big prize co to release parcel No credit check required apply now www freegift offer net b4 the ends,1
Just a heads up the wifi guy is coming around 4 45pm to fix router lmk if ur free 7pm otherwise no worries client seemed really impressed with our proposal,0
ur appointment with Dr Sharma is confirmed for 7pm next Monday,0
Loved the movie last night we should go again this weekend don t be late time Meera is already there,0
Great job on the presentation this weekend client seemed impressed Please bring ur laptops and project files all good now fan works perfectly fine,0
SECURITY ALERT Someone tried to access your account from a new device Reply YES now or visit http win big prize co claim before the offer closes,1
omg i totally forgot ur bday yesterday im so sry Rahul don t be late this time buddy is already there,0
Dear customer ur Bank of Baroda account will be blocked within 24 hours Visit the nearest branch or verify now in 48 hrs to avoid deactivation Use promo code SAVE1122 at checkout valid only next Monday Click urgent payment fix com receive your refund instantly into,1
Massive Diwali sale Flat 90 off on wireless earbuds today only If this wasn t you secure your account immediately at www freegift offer net Confirm shipping details http win big prize co within 12 hours to claim Please update KYC clickhere reward com otherwise will be suspended,1
Vikram I ll be home late tonight don t wait up Love you see in the morning yaar,0
Great job on the presentation today client seemed impressed,0
Your income tax refund of Rs 12 499 is pending Divya just whatsapp us on http win big prize co to start immediately limited seats Visit the nearest branch or reward center 247 com within 48 hrs avoid deactivation Send address and a small courier fee myaccount secure login net receive it,1
Meera don t forget we have the gym booking this Friday should invite Aditya as well time,0
Your loan of Rs 300 has been APPROVED plz send 650 urgently to this account clickhere reward com will return asap ok,1
Your appointment with Dr Sharma is confirmed 4 9am tomorrow,0
Limited time offer Buy 1 get 3 FREE on all smartwatch purchases Confirm shipping details at reward center 247 com within 12 hours to claim,1
Your loan of Rs 1 500 has been APPROVED Hurry sale ends at midnight shop nw myaccount secure login net,1
Quick question Vikram is teh the clinic meeting still on for 7pm client seemed really impressed with our proposal,0
Just a heads up the wifi guy is coming around 5pm to fix router,0
ur income tax refund of Rs 45 is pending mom Send your address and a small courier fee to verify account now in receive it,1
Reminder Team meeting scheduled for 7pm in ur place Let s grab coffee soon to catch up properly Also check if we need bread and butter too,0
Attention dad ur ICICI KYC has expired and needs urgent update No experience needed just click bit ly claim reward to start earning immediately,1
CONGRATS Kavita Your number has won a washing machine worth Rs 45 Order now at verify account in and get 50 off limited stock only,1
Happy birthday Arjun Hope you have an amazing day See soon drive safe,0
SECURITY ALERT Someone tried to access ur account from a new device Claim your cashback instantly by clicking portal co today Pay Rs 5 000 customs handling fee at www freegift offer net release parcel Click http win big prize now before it expires tonight,1
Your appointment with Dr Sharma is confirmed for 11am tonight kinda messy tho lol hope it still makes sense don t be late this time Rahul already there,0
Can we reschedule our call to 6 30pm Something urgent came up Please arrive 10 minutes early for the paperwork Sorry trouble will make it you today,0
FREE recharge of Rs 50 000 waiting for u No experience needed just click clickhere reward com to start earning immediately center 247 receive your refund instantly into account,1
Can you pick up milk and eggs on your way back home just double checking before I head out the door,0
FINAL NOTICE Your Income Tax Dept subscription will be cancelled unless you act now Limited slots left hurry up and tonight,1
Can you pick up milk and eggs on your way back home Let me know if teh plan changes otherwise see this Friday at 7pm,0
hey yaar i m stuck in your place lost my wallet plz help urgently No credit check required apply now at reward center 247 com before the offer ends just click bit ly claim nd verify ur number to get it b4 today Confirm shipping details clickhere within 12 hours,1
CONGRATULATIONS Aditya u have WON a lottery of Rs 8 999 Confirm shipping details at myaccount secure login net within 12 hours to claim,1
Reminder Team meeting scheduled for noon in office lmk if ur free around 4 45pm otherwise no worries kinda messy tho lol hope it still makes sense,0
Hey Anjali forgot to ask did teh plumber come by yesterday,0
Can you review the attached document before noon tonight lets hang out to make up for it my treat,0
Limited time offer Buy 1 get 3 FREE on all wireless earbuds purchases Send your address and a small courier fee to urgent payment fix com receive it,1
Please find attached the invoice for last month s services We should invite Aditya as well this time,0
Meet local people near you tonight 100 free signup Verify your details immediately at urgent payment fix com or lose access permanently,1
